ID	location   X coord    Y coord  	Z coord
23256    world    1412.76    219.61    1350.01
23256    world    1282.62    219.62    1013.64
22382    world    1526.58    204.8    1033.4
23253    world    1510.89    219.61    1181.72
23006    world    1382.47    224.27    1196.47
22985    world    1380.95    304.22    934.24
23008    world    1381.15    224.27    1215.72
23005    world    1385.06    224.27    1215.59
23004    world    1378.05    224.27    1222.32
23003    world    1380.78    224.27    1222.28
23002    world    1383.87    224.27    1222.07
23001    world    1386.97    224.27    1221.92
23000    world    1377.81    224.27    1219.28
22999    world    1381.03    224.27    1218.93
22998    world    1384.66    224.27    1218.66
22997    world    1387.98    224.27    1218.84
23007    world    1381.16    224.27    1176.88
22996    world    1384.25    224.27    1176.67
22995    world    1380.16    224.27    1173.99
22994    world    1381.61    224.27    1173.89
22993    world    1383.96    224.27    1173.94
22992    world    1385.1    224.27    1173.88
22991    world    1379.01    224.27    1179.5
22990    world    1380.57    224.27    1181.55
22989    world    1384.32    224.27    1181.51
22988    world    1386.2    224.27    1179.89
22972    world    1235.72    219.62    1052.53
22971    world    1235.27    219.62    1052.6
22970    world    1234.82    219.62    1052.55
22969    world    1234.4    219.62    1052.58
22968    world    1234.02    219.62    1052.63
22967    world    1233.63    219.62    1052.61
22966    world    1233.16    219.62    1052.64
22965    world    1232.74    219.62    1052.63
22964    world    1232.44    219.62    1052.59
22963    world    1231.99    219.62    1052.59
22962    world    1231.8    219.62    1052.57
22961    world    1231.47    219.62    1052.57
22960    world    1231.04    219.62    1052.53
22959    world    1230.59    219.62    1052.54
22958    world    1230.13    219.62    1052.61
22957    world    1229.68    219.62    1052.63
22956    world    1229.21    219.62    1052.67
22955    world    1235.9    219.62    1051.15
22954    world    1235.56    219.61    1051.11
22953    world    1235.18    219.61    1051.11
22952    world    1234.85    219.62    1051.25
22951    world    1234.49    219.62    1051.26
22950    world    1234.1    219.62    1051.28
22949    world    1233.66    219.62    1051.29
22948    world    1233.28    219.62    1051.31
22947    world    1232.93    219.62    1051.36
22946    world    1232.56    219.62    1051.36
22945    world    1232.19    219.62    1051.37
22944    world    1231.76    219.62    1051.38
22943    world    1231.25    219.62    1051.41
22942    world    1230.64    219.62    1051.45
22941    world    1230.09    219.62    1051.47
22940    world    1229.64    219.62    1051.46
22939    world    1229.21    219.62    1051.42
22938    world    1234.44    219.62    1049.99
22937    world    1234.13    219.62    1049.95
22936    world    1233.82    219.62    1049.97
22935    world    1233.52    219.62    1049.97
22934    world    1233.21    219.62    1049.97
22933    world    1232.9    219.62    1049.99
22932    world    1232.64    219.62    1050.01
22931    world    1232.35    219.62    1049.99
22930    world    1232.05    219.62    1050.04
22929    world    1231.72    219.62    1050.04
22928    world    1231.4    219.62    1050.06
22927    world    1231.09    219.62    1050.09
22926    world    1230.77    219.62    1050.1
22925    world    1230.45    219.62    1050.12
22924    world    1230.07    219.62    1050.16
22923    world    1229.62    219.62    1050.16
22922    world    1229.19    219.62    1050.2
22921    world    1235.28    219.62    1048.47
22920    world    1235.03    219.62    1048.5
22919    world    1234.76    219.62    1048.49
22918    world    1234.4    219.62    1048.5
22917    world    1234.05    219.62    1048.53
22916    world    1233.65    219.62    1048.54
22915    world    1233.26    219.62    1048.56
22914    world    1232.9    219.62    1048.58
22913    world    1232.56    219.62    1048.6
22912    world    1232.16    219.62    1048.65
22911    world    1231.77    219.61    1048.68
22910    world    1231.34    219.62    1048.71
22909    world    1230.94    219.62    1048.74
22908    world    1230.57    219.62    1048.79
22907    world    1230.17    219.6    1048.82
22906    world    1229.77    219.63    1048.86
22905    world    1229.43    219.62    1048.91
22904    world    1220.89    219.62    1048.84
22903    world    1221.04    219.62    1048.84
22902    world    1221.16    219.62    1048.84
22901    world    1221.34    219.62    1048.85
22900    world    1223.36    219.62    1048.83
22899    world    1223.5    219.62    1048.85
22898    world    1223.64    219.62    1048.85
22897    world    1223.76    219.62    1048.85
22896    world    1227.3    219.62    1048.9
22895    world    1225.65    219.62    1045.61
22894    world    1243.28    219.62    1016.82
22893    world    1243.1    219.61    1016.82
22892    world    1242.87    219.62    1016.76
22891    world    1242.73    219.62    1016.92
22890    world    1242.5    219.62    1016.79
22889    world    1242.29    219.62    1016.82
22888    world    1242.12    219.62    1016.86
22887    world    1241.9    219.62    1016.82
22886    world    1241.7    219.62    1016.86
22885    world    1241.52    219.62    1016.89
22884    world    1241.26    219.62    1016.87
22883    world    1241.12    219.62    1016.86
22882    world    1240.97    219.62    1016.86
22881    world    1240.89    219.62    1016.87
22880    world    1240.83    219.62    1016.85
22879    world    1240.65    219.62    1016.89
22878    world    1240.45    219.62    1016.88
22877    world    1243.15    219.62    1017.48
22876    world    1242.89    219.62    1017.51
22875    world    1242.66    219.62    1017.51
22874    world    1242.43    219.62    1017.57
22873    world    1242.28    219.62    1017.51
22872    world    1242.17    219.62    1017.51
22871    world    1242.06    219.62    1017.51
22870    world    1241.93    219.62    1017.53
22869    world    1241.78    219.62    1017.48
22868    world    1241.65    219.62    1017.46
22867    world    1241.52    219.62    1017.46
22866    world    1241.36    219.62    1017.46
22865    world    1241.21    219.62    1017.44
22864    world    1241.05    219.62    1017.42
22863    world    1240.89    219.62    1017.4
22862    world    1240.64    219.62    1017.37
22861    world    1240.45    219.62    1017.36
22860    world    1242.78    219.62    1018.09
22859    world    1242.57    219.62    1018.09
22858    world    1242.37    219.62    1018.12
22857    world    1242.12    219.62    1018.1
22856    world    1241.95    219.62    1018.08
22855    world    1241.72    219.62    1018.06
22854    world    1241.59    219.62    1018.02
22853    world    1241.48    219.62    1018.05
22852    world    1241.37    219.62    1018.02
22851    world    1241.26    219.62    1018.05
22850    world    1241.15    219.62    1018.02
22849    world    1241.04    219.62    1017.93
22848    world    1240.88    219.62    1017.9
22847    world    1240.77    219.62    1017.97
22846    world    1240.66    219.62    1017.94
22845    world    1240.54    219.62    1017.84
22844    world    1240.46    219.62    1017.92
22843    world    1243.24    219.62    1018.95
22842    world    1243.08    219.62    1019.02
22841    world    1242.92    219.62    1018.94
22840    world    1242.65    219.64    1018.99
22839    world    1242.55    219.62    1018.94
22838    world    1242.39    219.62    1019
22837    world    1242.28    219.62    1018.91
22836    world    1242.15    219.62    1018.91
22835    world    1241.98    219.62    1018.92
22834    world    1241.8    219.62    1018.86
22833    world    1241.66    219.62    1018.89
22832    world    1241.48    219.62    1018.9
22831    world    1241.31    219.62    1018.89
22830    world    1241.13    219.62    1018.84
22828    world    1240.99    219.62    1018.87
22827    world    1240.86    219.62    1018.84
22826    world    1240.72    219.62    1018.81
22825    world    1229.78    219.61    1018.98
22824    world    1229.96    219.61    1018.98
22823    world    1230.12    219.61    1018.97
22822    world    1230.26    219.61    1018.97
22821    world    1232.72    219.62    1018.92
22820    world    1232.9    219.62    1018.91
22819    world    1233.09    219.62    1018.92
22818    world    1233.26    219.62    1018.92
22817    world    1238.55    219.62    1018.88
22816    world    1235.46    219.61    1021.77
22975    world    1837.68    219.61    1254.12
22974    world    1647.79    219.61    1248.03
22973    world    1452.91    219.61    1368.46
22975    world    1236.34    219.61    1275.76
22974    world    1258.39    219.61    1100.7
22973    world    1306.45    219.61    917.96
22975    world    1319.16    219.62    809.13
22974    world    1548.18    219.61    793.89
22973    world    1654.77    219.61    741.13
22512    world    1528.22    257.06    1031.66
22511    world    1528.22    257.04    1031.66
22485    world    1529.83    276.77    1018.42
22299    world    1875.56    231.13    702
22295    world    1213.75    219.62    1346.6
22304    world    1528.22    257.02    1031.66
22292    world    1530.14    219.81    805.53
22127    world    1998.46    176.55    1015.48
21380    world    1559.34    234.66    1268.33
21380    world    1555.33    222.85    862.34
21380    world    1282.62    219.61    1011.02
21155    world    1528.73    276.77    1030.32
21029    world    1555.14    222.85    861.89
21029    world    1281.8    219.61    1011.93
21026    world    1412.83    219.62    1366.52
21026    world    1282.04    219.62    1007.78
21026    world    1555.19    222.85    860.3
20466    world    1528.25    276.77    1045.79
20461    world    1676.81    304.19    838.68
20462    world    1676.55    304.32    1231.21
20042    world    1380.19    304.47    1230.93
20210    world    1511.86    219.61    864.06
20210    world    1292.95    219.62    1134.06
19145    world    1528.91    219.73    1294.05
19147    world    1520.97    219.73    1281.7
19142    world    1537.12    219.73    1281.55
19141    world    1514.35    219.73    1300.84
19140    world    1514.17    219.73    1288.54
19139    world    1520.95    219.74    1308.9
19138    world    1537.17    219.74    1308.87
19146    world    1548.56    219.61    1341.11
19048    world    1529.01    276.82    1037.79
19047    world    1528.85    219.73    1290.16
19058    world    1525.11    219.73    1292.97
19046    world    1525.11    219.73    1296.89
19057    world    1533.23    219.73    1291.15
19056    world    1533.23    219.73    1294.83
19045    world    1533.23    219.73    1298.49
19055    world    1533.02    219.73    1298.59
19054    world    1530.3    219.73    1298.59
19053    world    1527.47    219.73    1298.59
19040    world    1524.62    219.73    1298.59
19039    world    1528.7    219.73    1294.67
18255    world    1730.22    219.62    1061.16
18255    world    1285.19    219.62    1015.49
18255    world    1564.14    219.61    708.53
18255    world    1420.97    219.62    793.8
17814    world    1715.09    219.64    963.79
16907    world    1282.98    219.61    1046.22
16755    world    1308.62    219.62    917.07
15789    world    1219.83    227.82    761.83
9060    world    1412.34    219.61    1358
9060    world    1299.9    219.61    1096.71
9060    world    1398.62    221.56    732.11
15614    world    1210.93    227.82    787.35
15496    world    1210.91    227.82    782.55
15495    world    1210.81    227.82    777.22
15494    world    1210.78    227.82    772.1
15193    world    1317.14    222.74    1341.12
15173    world    1736.16    219.61    1141.32
15135    world    1584.7    219.68    1503.62
14693    world    1535.96    232.02    624.61
14692    world    1522.95    232.06    623.84
14691    world    1532.49    232.05    624.12
14690    world    1526.19    232.07    623.73
14689    world    1529.34    232.07    623.74
14693    world    1522.77    224.31    1416.54
14692    world    1536.49    224.31    1416.62
14691    world    1526.88    224.31    1416.82
14690    world    1533.37    224.31    1416.75
14689    world    1529.88    224.31    1416.9
14693    world    1126.96    221.65    1025.58
14692    world    1127.04    221.66    1038.36
14691    world    1126.94    221.65    1029.12
14690    world    1126.92    221.64    1035.33
14689    world    1126.95    221.65    1032.24
14699    world    1215    227.82    798.48
14426    world    1338.43    219.61    946.27
14441    world    1205.02    219.61    1141.82
14429    world    1257.33    219.61    1111.18
14399    world    1280.83    219.72    1040.76
14356    world    1337.47    219.61    918.82
14347    world    1338.43    219.61    941.92
14335    world    1305.99    219.62    942.78
14286    world    1333.36    219.61    971.93
14285    world    1326.22    219.61    971.83
14294    world    1607.46    240.18    1032.88
14206    world    1449.67    240.18    1078.84
14205    world    1450.45    240.18    1051.93
14204    world    1451.02    240.18    1014.05
14203    world    1451.02    240.18    986.33
14202    world    1480.71    240.18    986
14201    world    1481.44    240.18    953.61
14200    world    1510.49    240.18    953.35
14199    world    1548.54    240.18    953.57
14198    world    1576.37    240.18    953.23
14197    world    1576.75    240.18    986.67
14196    world    1608.33    240.18    986.15
14195    world    1607.34    240.18    1013.64
14194    world    1607.68    240.18    1052.32
14193    world    1608.02    240.18    1079.15
14192    world    1575.51    240.18    1079.14
14191    world    1574.98    240.18    1111.33
14190    world    1549.56    240.18    1110.53
14189    world    1509.12    240.18    1110.21
14188    world    1480.34    240.18    1110.22
14147    world    1480.09    240.18    1079.32
14281    world    1325.26    219.61    969.42
13851    world    1707.78    221.2    978.62
13935    world    1229.55    219.62    1100.07
13869    world    1213.35    219.61    1055.53
14090    world    1311.5    219.61    915.75
13781    world    1209.99    227.82    798.34
13663    world    1253.78    219.61    836.3
13663    world    1432.97    240.03    1037.73
13663    world    1527.64    219.75    774.64
13663    world    1531.89    219.73    1295.3
13662    world    1320.57    219.61    924.11
13472    world    1028    220    1144
13472    world    1028    220    1134
13472    world    1028    220    1124
13472    world    1028    220    1114
13472    world    1028    220    1104
13472    world    1028    220    1094
13472    world    1028    220    1084
13472    world    1028    220    1074
13472    world    1028    220    1064
13472    world    1028    220    1054
13473    world    1038    220    924
13473    world    1038    220    934
13473    world    1038    220    944
13473    world    1038    220    954
13473    world    1038    220    964
13473    world    1038    220    974
13473    world    1038    220    984
13473    world    1038    220    994
13473    world    1038    220    1004
13473    world    1038    220    1014
13472    world    1048    220    1144
13472    world    1048    220    1134
13472    world    1048    220    1124
13472    world    1048    220    1114
13472    world    1048    220    1104
13472    world    1048    220    1094
13472    world    1048    220    1084
13472    world    1048    220    1074
13472    world    1048    220    1064
13472    world    1048    220    1054
13473    world    1058    220    924
13473    world    1058    220    934
13473    world    1058    220    944
13473    world    1058    220    954
13473    world    1058    220    964
13473    world    1058    220    974
13487    world    1058    220    984
13473    world    1058    220    994
13473    world    1058    220    1004
13473    world    1058    220    1014
13472    world    1068    220    1144
13472    world    1068    220    1134
13472    world    1068    220    1124
13472    world    1068    220    1114
13472    world    1068    220    1104
13472    world    1068    220    1094
13472    world    1068    220    1084
13472    world    1068    220    1074
13472    world    1068    220    1064
13472    world    1068    220    1054
13473    world    1078    220    924
13473    world    1078    220    934
13473    world    1078    220    944
13473    world    1078    220    954
13473    world    1078    220    964
13473    world    1078    220    974
13473    world    1078    220    984
13473    world    1078    220    994
13473    world    1078    220    1004
13473    world    1078    220    1014
13472    world    1088    220    1144
13472    world    1088    220    1134
13472    world    1088    220    1124
13472    world    1088    220    1114
13472    world    1088    220    1104
13472    world    1088    220    1094
13487    world    1088    220    1084
13472    world    1088    220    1074
13472    world    1088    220    1064
13472    world    1088    220    1054
13473    world    1098    220    924
13473    world    1098    220    934
13473    world    1098    220    944
13473    world    1098    220    954
13473    world    1098    220    964
13473    world    1098    220    974
13473    world    1098    220    984
13473    world    1098    220    994
13473    world    1098    220    1004
13473    world    1098    220    1014
13472    world    1108    220    1144
13472    world    1108    220    1134
13472    world    1108    220    1124
13472    world    1108    220    1114
13472    world    1108    220    1104
13472    world    1108    220    1094
13472    world    1108    220    1084
13472    world    1108    220    1074
13472    world    1108    220    1064
13472    world    1108    220    1054
13472    world    1649    220    1534
13472    world    1639    220    1534
13472    world    1629    220    1534
13472    world    1619    220    1534
13472    world    1609    220    1534
13472    world    1599    220    1534
13472    world    1589    220    1534
13472    world    1579    220    1534
13472    world    1569    220    1534
13472    world    1559    220    1534
13473    world    1409    220    1524
13473    world    1419    220    1524
13473    world    1429    220    1524
13473    world    1439    220    1524
13473    world    1449    220    1524
13473    world    1459    220    1524
13473    world    1469    220    1524
13473    world    1479    220    1524
13473    world    1489    220    1524
13473    world    1499    220    1524
13472    world    1649    220    1514
13472    world    1639    220    1514
13472    world    1629    220    1514
13472    world    1619    220    1514
13472    world    1609    220    1514
13472    world    1599    220    1514
13472    world    1589    220    1514
13472    world    1579    220    1514
13472    world    1569    220    1514
13472    world    1559    220    1514
13473    world    1409    220    1504
13473    world    1419    220    1504
13473    world    1429    220    1504
13473    world    1439    220    1504
13473    world    1449    220    1504
13473    world    1459    220    1504
13487    world    1469    220    1504
13473    world    1479    220    1504
13473    world    1489    220    1504
13473    world    1499    220    1504
13472    world    1649    220    1494
13472    world    1639    220    1494
13472    world    1629    220    1494
13472    world    1619    220    1494
13472    world    1609    220    1494
13472    world    1599    220    1494
13472    world    1589    220    1494
13472    world    1579    220    1494
13472    world    1569    220    1494
13472    world    1559    220    1494
13473    world    1409    220    1484
13473    world    1419    220    1484
13473    world    1429    220    1484
13473    world    1439    220    1484
13473    world    1449    220    1484
13473    world    1459    220    1484
13473    world    1469    220    1484
13473    world    1479    220    1484
13473    world    1489    220    1484
13473    world    1499    220    1484
13472    world    1649    220    1474
13472    world    1639    220    1474
13472    world    1629    220    1474
13472    world    1619    220    1474
13472    world    1609    220    1474
13472    world    1599    220    1474
13487    world    1589    220    1474
13472    world    1579    220    1474
13472    world    1569    220    1474
13472    world    1559    220    1474
13473    world    1409    220    1464
13473    world    1419    220    1464
13473    world    1429    220    1464
13473    world    1439    220    1464
13473    world    1449    220    1464
13473    world    1459    220    1464
13473    world    1469    220    1464
13473    world    1479    220    1464
13473    world    1489    220    1464
13473    world    1499    220    1464
13472    world    1649    220    1454
13472    world    1639    220    1454
13472    world    1629    220    1454
13472    world    1619    220    1454
13472    world    1609    220    1454
13472    world    1599    220    1454
13472    world    1589    220    1454
13472    world    1579    220    1454
13472    world    1569    220    1454
13472    world    1559    220    1454
13437    world    1028    220    1144
13437    world    1028    220    1134
13437    world    1353.05    224.28    1487.9
13437    world    1028    220    1114
13437    world    1028    220    1104
13437    world    1028    220    1094
13437    world    1028    220    1084
13437    world    1028    220    1074
13437    world    1028    220    1064
13437    world    1028    220    1054
13443    world    1038    220    924
13443    world    1038    220    934
13443    world    1038    220    944
13443    world    1038    220    954
13443    world    1038    220    964
13443    world    1038    220    974
13443    world    1038    220    984
13443    world    1038    220    994
13443    world    1038    220    1004
13443    world    1038    220    1014
13442    world    1048    220    1144
13442    world    1048    220    1134
13442    world    1048    220    1124
13442    world    1048    220    1114
13442    world    1048    220    1104
13442    world    1048    220    1094
13442    world    1048    220    1084
13442    world    1048    220    1074
13442    world    1048    220    1064
13442    world    1048    220    1054
13438    world    1058    220    924
13438    world    1058    220    934
13438    world    1058    220    944
13438    world    1058    220    954
13438    world    1058    220    964
13438    world    1058    220    974
13455    world    1058    220    984
13438    world    1058    220    994
13438    world    1058    220    1004
13438    world    1058    220    1014
13437    world    1068    220    1144
13437    world    1068    220    1134
13437    world    1068    220    1124
13437    world    1068    220    1114
13437    world    1068    220    1104
13437    world    1068    220    1094
13437    world    1068    220    1084
13437    world    1068    220    1074
13437    world    1068    220    1064
13437    world    1068    220    1054
13443    world    1078    220    924
13443    world    1078    220    934
13443    world    1078    220    944
13443    world    1078    220    954
13443    world    1078    220    964
13443    world    1078    220    974
13443    world    1078    220    984
13443    world    1078    220    994
13443    world    1078    220    1004
13443    world    1078    220    1014
13442    world    1088    220    1144
13442    world    1088    220    1134
13442    world    1088    220    1124
13442    world    1088    220    1114
13442    world    1088    220    1104
13442    world    1088    220    1094
13460    world    1088    220    1084
13442    world    1088    220    1074
13442    world    1088    220    1064
13442    world    1088    220    1054
13438    world    1098    220    924
13438    world    1098    220    934
13438    world    1098    220    944
13438    world    1098    220    954
13438    world    1098    220    964
13438    world    1098    220    974
13438    world    1098    220    984
13438    world    1098    220    994
13438    world    1098    220    1004
13438    world    1098    220    1014
13437    world    1108    220    1144
13437    world    1108    220    1134
13437    world    1108    220    1124
13437    world    1108    220    1114
13437    world    1108    220    1104
13437    world    1108    220    1094
13437    world    1108    220    1084
13437    world    1108    220    1074
13437    world    1108    220    1064
13437    world    1108    220    1054
13446    world    1649    220    1534
13446    world    1639    220    1534
13446    world    1629    220    1534
13446    world    1619    220    1534
13446    world    1609    220    1534
13446    world    1599    220    1534
13446    world    1589    220    1534
13446    world    1579    220    1534
13446    world    1569    220    1534
13446    world    1559    220    1534
13445    world    1409    220    1524
13445    world    1419    220    1524
13445    world    1429    220    1524
13445    world    1439    220    1524
13445    world    1449    220    1524
13445    world    1459    220    1524
13445    world    1469    220    1524
13445    world    1479    220    1524
13445    world    1489    220    1524
13445    world    1499    220    1524
13446    world    1649    220    1514
13446    world    1639    220    1514
13446    world    1629    220    1514
13446    world    1619    220    1514
13446    world    1609    220    1514
13446    world    1599    220    1514
13446    world    1589    220    1514
13446    world    1579    220    1514
13446    world    1569    220    1514
13446    world    1559    220    1514
13445    world    1409    220    1504
13445    world    1419    220    1504
13445    world    1429    220    1504
13445    world    1439    220    1504
13445    world    1449    220    1504
13445    world    1459    220    1504
13455    world    1469    220    1504
13445    world    1479    220    1504
13445    world    1489    220    1504
13445    world    1499    220    1504
13446    world    1649    220    1494
13446    world    1639    220    1494
13446    world    1629    220    1494
13446    world    1619    220    1494
13446    world    1609    220    1494
13446    world    1599    220    1494
13446    world    1589    220    1494
13446    world    1579    220    1494
13446    world    1569    220    1494
13446    world    1559    220    1494
13445    world    1409    220    1484
13445    world    1419    220    1484
13445    world    1429    220    1484
13445    world    1439    220    1484
13445    world    1449    220    1484
13445    world    1459    220    1484
13445    world    1469    220    1484
13445    world    1479    220    1484
13445    world    1489    220    1484
13445    world    1499    220    1484
13446    world    1649    220    1474
13446    world    1639    220    1474
13446    world    1629    220    1474
13446    world    1619    220    1474
13446    world    1609    220    1474
13446    world    1599    220    1474
13460    world    1589    220    1474
13446    world    1579    220    1474
13446    world    1569    220    1474
13446    world    1559    220    1474
13445    world    1409    220    1464
13445    world    1419    220    1464
13445    world    1429    220    1464
13445    world    1439    220    1464
13445    world    1449    220    1464
13445    world    1459    220    1464
13445    world    1469    220    1464
13445    world    1479    220    1464
13445    world    1489    220    1464
13445    world    1499    220    1464
13446    world    1649    220    1454
13446    world    1639    220    1454
13446    world    1629    220    1454
13446    world    1619    220    1454
13446    world    1609    220    1454
13446    world    1599    220    1454
13446    world    1589    220    1454
13446    world    1579    220    1454
13446    world    1569    220    1454
13446    world    1559    220    1454
13423    world    1028    220    1144
13423    world    1028    220    1134
13423    world    1028    220    1124
13423    world    1028    220    1114
13423    world    1028    220    1104
13423    world    1028    220    1094
13423    world    1028    220    1084
13423    world    1028    220    1074
13423    world    1028    220    1064
13423    world    1028    220    1054
13423    world    1038    220    924
13423    world    1038    220    934
13423    world    1038    220    944
13423    world    1038    220    954
13423    world    1038    220    964
13423    world    1038    220    974
13423    world    1038    220    984
13423    world    1038    220    994
13423    world    1038    220    1004
13423    world    1038    220    1014
13423    world    1048    220    1144
13423    world    1048    220    1134
13423    world    1048    220    1124
13423    world    1048    220    1114
13423    world    1048    220    1104
13423    world    1048    220    1094
13423    world    1048    220    1084
13423    world    1048    220    1074
13423    world    1048    220    1064
13423    world    1048    220    1054
13423    world    1058    220    924
13423    world    1058    220    934
13423    world    1058    220    944
13423    world    1058    220    954
13423    world    1058    220    964
13423    world    1058    220    974
13433    world    1058    220    984
13423    world    1058    220    994
13423    world    1058    220    1004
13423    world    1058    220    1014
13423    world    1068    220    1144
13423    world    1068    220    1134
13423    world    1068    220    1124
13423    world    1068    220    1114
13423    world    1068    220    1104
13423    world    1068    220    1094
13423    world    1068    220    1084
13423    world    1068    220    1074
13423    world    1068    220    1064
13423    world    1068    220    1054
13423    world    1078    220    924
13423    world    1078    220    934
13423    world    1078    220    944
13423    world    1078    220    954
13423    world    1078    220    964
13423    world    1078    220    974
13423    world    1078    220    984
13423    world    1078    220    994
13423    world    1078    220    1004
13423    world    1078    220    1014
13423    world    1088    220    1144
13423    world    1088    220    1134
13423    world    1088    220    1124
13423    world    1088    220    1114
13423    world    1088    220    1104
13423    world    1088    220    1094
13433    world    1088    220    1084
13423    world    1088    220    1074
13423    world    1088    220    1064
13423    world    1088    220    1054
13423    world    1098    220    924
13423    world    1098    220    934
13423    world    1098    220    944
13423    world    1098    220    954
13423    world    1098    220    964
13423    world    1098    220    974
13423    world    1098    220    984
13423    world    1098    220    994
13423    world    1098    220    1004
13423    world    1098    220    1014
13423    world    1108    220    1144
13423    world    1108    220    1134
13423    world    1108    220    1124
13423    world    1108    220    1114
13423    world    1108    220    1104
13423    world    1108    220    1094
13423    world    1108    220    1084
13423    world    1108    220    1074
13423    world    1108    220    1064
13423    world    1108    220    1054
13423    world    1649    220    1534
13423    world    1639    220    1534
13423    world    1629    220    1534
13423    world    1619    220    1534
13423    world    1609    220    1534
13423    world    1599    220    1534
13423    world    1589    220    1534
13423    world    1579    220    1534
13423    world    1569    220    1534
13423    world    1559    220    1534
13423    world    1409    220    1524
13423    world    1419    220    1524
13423    world    1429    220    1524
13423    world    1439    220    1524
13423    world    1449    220    1524
13423    world    1459    220    1524
13423    world    1469    220    1524
13423    world    1479    220    1524
13423    world    1489    220    1524
13423    world    1499    220    1524
13423    world    1649    220    1514
13423    world    1639    220    1514
13423    world    1629    220    1514
13423    world    1619    220    1514
13423    world    1609    220    1514
13423    world    1599    220    1514
13423    world    1589    220    1514
13423    world    1579    220    1514
13423    world    1569    220    1514
13423    world    1559    220    1514
13423    world    1409    220    1504
13423    world    1419    220    1504
13423    world    1429    220    1504
13423    world    1439    220    1504
13423    world    1449    220    1504
13423    world    1459    220    1504
13433    world    1469    220    1504
13423    world    1479    220    1504
13423    world    1489    220    1504
13423    world    1499    220    1504
13423    world    1649    220    1494
13423    world    1639    220    1494
13423    world    1629    220    1494
13423    world    1619    220    1494
13423    world    1609    220    1494
13423    world    1599    220    1494
13423    world    1589    220    1494
13423    world    1579    220    1494
13423    world    1569    220    1494
13423    world    1559    220    1494
13423    world    1409    220    1484
13423    world    1419    220    1484
13423    world    1429    220    1484
13423    world    1439    220    1484
13423    world    1449    220    1484
13423    world    1459    220    1484
13423    world    1469    220    1484
13423    world    1479    220    1484
13423    world    1489    220    1484
13423    world    1499    220    1484
13423    world    1649    220    1474
13423    world    1639    220    1474
13423    world    1629    220    1474
13423    world    1619    220    1474
13423    world    1609    220    1474
13423    world    1599    220    1474
13433    world    1589    220    1474
13423    world    1579    220    1474
13423    world    1569    220    1474
13423    world    1559    220    1474
13423    world    1409    220    1464
13423    world    1419    220    1464
13423    world    1429    220    1464
13423    world    1439    220    1464
13423    world    1449    220    1464
13423    world    1459    220    1464
13423    world    1469    220    1464
13423    world    1479    220    1464
13423    world    1489    220    1464
13423    world    1499    220    1464
13423    world    1649    220    1454
13423    world    1639    220    1454
13423    world    1629    220    1454
13423    world    1619    220    1454
13423    world    1609    220    1454
13423    world    1599    220    1454
13423    world    1589    220    1454
13423    world    1579    220    1454
13423    world    1569    220    1454
13423    world    1559    220    1454
13395    world    1028    220    1144
13395    world    1028    220    1134
13395    world    1028    220    1124
13395    world    1028    220    1114
13395    world    1028    220    1104
13395    world    1028    220    1094
13395    world    1028    220    1084
13395    world    1028    220    1074
13395    world    1028    220    1064
13395    world    1028    220    1054
13395    world    1038    220    924
13395    world    1038    220    934
13395    world    1038    220    944
13395    world    1038    220    954
13395    world    1038    220    964
13395    world    1038    220    974
13395    world    1038    220    984
13395    world    1038    220    994
13395    world    1038    220    1004
13395    world    1038    220    1014
13395    world    1048    220    1144
13395    world    1048    220    1134
13395    world    1048    220    1124
13395    world    1048    220    1114
13395    world    1048    220    1104
13395    world    1048    220    1094
13395    world    1048    220    1084
13395    world    1048    220    1074
13395    world    1048    220    1064
13395    world    1048    220    1054
13395    world    1058    220    924
13395    world    1058    220    934
13395    world    1058    220    944
13395    world    1058    220    954
13395    world    1058    220    964
13395    world    1058    220    974
13409    world    1058    220    984
13395    world    1058    220    994
13395    world    1058    220    1004
13395    world    1058    220    1014
13395    world    1068    220    1144
13395    world    1068    220    1134
13395    world    1068    220    1124
13395    world    1068    220    1114
13395    world    1068    220    1104
13395    world    1068    220    1094
13395    world    1068    220    1084
13395    world    1068    220    1074
13395    world    1068    220    1064
13395    world    1068    220    1054
13395    world    1078    220    924
13395    world    1078    220    934
13395    world    1078    220    944
13395    world    1078    220    954
13395    world    1078    220    964
13395    world    1078    220    974
13395    world    1078    220    984
13395    world    1078    220    994
13395    world    1078    220    1004
13395    world    1078    220    1014
13395    world    1088    220    1144
13395    world    1088    220    1134
13395    world    1088    220    1124
13395    world    1088    220    1114
13395    world    1088    220    1104
13395    world    1088    220    1094
13409    world    1088    220    1084
13395    world    1088    220    1074
13395    world    1088    220    1064
13395    world    1088    220    1054
13395    world    1098    220    924
13395    world    1098    220    934
13395    world    1098    220    944
13395    world    1098    220    954
13395    world    1098    220    964
13395    world    1098    220    974
13395    world    1098    220    984
13395    world    1098    220    994
13395    world    1098    220    1004
13395    world    1098    220    1014
13395    world    1108    220    1144
13395    world    1108    220    1134
13395    world    1108    220    1124
13395    world    1108    220    1114
13395    world    1108    220    1104
13395    world    1108    220    1094
13395    world    1108    220    1084
13395    world    1108    220    1074
13395    world    1108    220    1064
13395    world    1108    220    1054
13395    world    1649    220    1534
13395    world    1639    220    1534
13395    world    1629    220    1534
13395    world    1619    220    1534
13395    world    1609    220    1534
13395    world    1599    220    1534
13395    world    1589    220    1534
